date;user;text;cleantext;tokens
2022-11-10 03:59:00;teapullll;"knp ya kl sm ni org gw tuh sensi bgt, kaya org2 terlalu maklumin dia smp dia tuh ga mikir dl kl betingkah?? masa tbtb gw disuruh bawain antigen test kit, gada tuh blg mo minta atau mo beli punya gw, cm suruh bawain, lah?????? jd nyuruh??????
";orang tuh sensi banget kayak orang maklumin tuh mikir beting tbtb suruh bawain antigen test kit tuh bilang beli suruh bawain nyuruh;['orang', 'tuh', 'sensi', 'banget', 'kayak', 'orang', 'maklumin', 'tuh', 'mikir', 'beting', 'tbtb', 'suruh', 'bawain', 'antigen', 'test', 'kit', 'tuh', 'bilang', 'beli', 'suruh', 'bawain', 'nyuruh']
2022-10-10 22:34:00;harinnurul;@SuperAirJet Kak kalau anak umur 6 tahun boleh kan ya baru vaksin 1x + antigen?;kak anak umur vaksin antigen;['kak', 'anak', 'umur', 'vaksin', 'antigen']
2022-10-10 21:33:00;BloomingMintea;"W udh pernah ngajauhin laki yg dengan bangganya bilang dia nyebrang ferry tanpa tes antigen di tengah2 pandemi, pernah ngejauhin camer yg maksain minum antibiotik pas adek w kena DBD.

For us, it was a big red flag waving. Seumur hidup akan berdebat sama pseudosains. Buat apa?
";ngajauhin laki bangga bilang nyebrang ferry tes antigen pandemi ngejauhin camer paksa minum antibiotik pas adek kena dbd for was big red flag waving umur hidup debat pseudosains;['ngajauhin', 'laki', 'bangga', 'bilang', 'nyebrang', 'ferry', 'tes', 'antigen', 'pandemi', 'ngejauhin', 'camer', 'paksa', 'minum', 'antibiotik', 'pas', 'adek', 'kena', 'dbd', 'for', 'was', 'big', 'red', 'flag', 'waving', 'umur', 'hidup', 'debat', 'pseudosains']
2022-10-10 20:28:00;KAI121;"Selamat pagi Kak. Syarat naik KA Kaligung, kamandaka, dan Joglosemarkerto adalah wajib menunjukan kartu vaksin dosis pertama, dan tidak diharuskan menunjukan hasil negatif tes RT-PCR/Antigen. |1
";selamat pagi kak syarat kaligung kamandaka joglosemarkerto wajib kartu vaksin dosis hasil negatif tes pcr antigen;['selamat', 'pagi', 'kak', 'syarat', 'kaligung', 'kamandaka', 'joglosemarkerto', 'wajib', 'kartu', 'vaksin', 'dosis', 'hasil', 'negatif', 'tes', 'pcr', 'antigen']
2022-10-10 17:37:00;rahmadsaifulhs;"Iya bang sama sama.. 
Aku dlu sering swab antigen disitu sih.
Syartnya bawa Fotocopi KTP aja bng.
";iya bang swab antigen situ sih syartnya bawa fotocopi ktp bang;['iya', 'bang', 'swab', 'antigen', 'situ', 'sih', 'syartnya', 'bawa', 'fotocopi', 'ktp', 'bang']
2022-10-10 17:35:00;redvelvet25k;"ya bayangkan dari jutaan tmpt tes antigen, knp coba tuhan pilihin ditmpt yg sama kek kamu, keknya emang disuru chatan lg sama kamu, semoga bener jodoh ya kita, minimal simulasi jd jodoh kek, trial pacaran dulu kita, hehe
";bayang jutan tes antigen coba tuhan pilihin ditmpt kayak kayak disuru chatan moga jodoh minimal simulasi jodoh kayak trial pacar hehe;['bayang', 'jutan', 'tes', 'antigen', 'coba', 'tuhan', 'pilihin', 'ditmpt', 'kayak', 'kayak', 'disuru', 'chatan', 'moga', 'jodoh', 'minimal', 'simulasi', 'jodoh', 'kayak', 'trial', 'pacar', 'hehe']
2022-10-10 17:08:00;illkua;@worksfess wajib, bulan lalu masih bisa disuruh balik lg buat antigen dulu gatau kl skrg;wajib suruh antigen tau;['wajib', 'suruh', 'antigen', 'tau']
2022-10-10 17:03:00;LgndryPokemon;@worksfess wajib dan udah gak terima pcr atau antigen. harus booster;wajib terima pcr antigen booster;['wajib', 'terima', 'pcr', 'antigen', 'booster']
2022-10-10 15:51:00;Ninurtha1;RT @eddyme_: @theperfucked Around KL bnyk clinic jugak yg provide like uniklinik TTDI, Alam Damai, MUC bukit bintang etc. But if dah lepasâ¦;around clinic provide like uniklinik ttdi alam damai muc bukit bintang etc but deh lepas;['around', 'clinic', 'provide', 'like', 'uniklinik', 'ttdi', 'alam', 'damai', 'muc', 'bukit', 'bintang', 'etc', 'but', 'deh', 'lepas']
2022-10-10 15:45:00;Kopi_kesunyian;"Profesi yang paling mulia? tapi ilmunya dicabut diganti dengan antigen dan PCR.
";profesi mulia ilmu cabut ganti antigen pcr;['profesi', 'mulia', 'ilmu', 'cabut', 'ganti', 'antigen', 'pcr']
2022-10-10 15:06:00;amelhamidvn;refleq inga jokes juju pcr = test antigenð ;refleq inga jokes juju pcr test antigen;['refleq', 'inga', 'jokes', 'juju', 'pcr', 'test', 'antigen']
2022-10-10 14:59:00;evrythgaliee;@brbutterjjk Kamu antigen kah? Ini aku bingung ada yg bilang harus pcr ada yg boleh antigenð­ð­;antigen bingung bilang pcr antigen;['antigen', 'bingung', 'bilang', 'pcr', 'antigen']
2022-10-10 14:22:00;beomiiu;"mau nanya lagi yang waktu itu ke konser seventeen boleh minta tolong jawabb kalo pas konser bets apa harus bawa hasil antigen? ato hasil sertifikat vaksin sama pedulilindungi itu cukup??
";konser seventeen jawabb kalo pas konser banget bawa hasil antigen hasil sertifikat vaksin pedulilindungi;['konser', 'seventeen', 'jawabb', 'kalo', 'pas', 'konser', 'banget', 'bawa', 'hasil', 'antigen', 'hasil', 'sertifikat', 'vaksin', 'pedulilindungi']
2022-10-10 14:22:00;KAI121;"Selamat malam Kak dan mohon maaf baru terbalaskan karena padatnya antrean interaksi. Mohon maaf, calon penumpang KA Antarkota yang berusia genap 18 tahun atau ke atas wajib sudah vaksin dosis ketiga (Booster) tanpa hasil negatif RT-PCR/antigen. |1
";selamat malam kak mohon maf balas padat antre interaksi mohon maf calon tumpang antarkota usia genap wajib vaksin dosis booster hasil negatif pcr antigen;['selamat', 'malam', 'kak', 'mohon', 'maf', 'balas', 'padat', 'antre', 'interaksi', 'mohon', 'maf', 'calon', 'tumpang', 'antarkota', 'usia', 'genap', 'wajib', 'vaksin', 'dosis', 'booster', 'hasil', 'negatif', 'pcr', 'antigen']
2022-10-10 14:18:00;dvctoz;"Trs apa UGM jg bs dibodohi? Scara pd jaman itu rektor UGM mana tau kl jokowi mo jd walikota-Gubernur lalu jd presiden?? Think smart bro. Memalsukan ijazah ga semudah memalsukan hasil antigen bro apalagi sekelas UGM.
";ugm bodoh scara jaman rektor ugm tau jokowi walikota gubernur presiden think smart bro palsu ijazah mudah palsu hasil antigen bro kelas ugm;['ugm', 'bodoh', 'scara', 'jaman', 'rektor', 'ugm', 'tau', 'jokowi', 'walikota', 'gubernur', 'presiden', 'think', 'smart', 'bro', 'palsu', 'ijazah', 'mudah', 'palsu', 'hasil', 'antigen', 'bro', 'kelas', 'ugm']
2022-10-10 13:43:00;KAI121;"Selamat malam Kak. Saat ini hasil negatif pemeriksaan Rapid Test Antigen/PCR tidak lagi menjadi syarat wajib perjalanan KA. Informasi lengkap terkait syarat dan ketentuannya, silakan cek tautan berikut: http://bit.ly/sknaikkereta. Terima kasih.
";selamat malam kak sat hasil negatif pemeriksan rapid test antigen pcr syarat wajib jalan informasi lengkap kait syarat sila cek taut terima kasih;['selamat', 'malam', 'kak', 'sat', 'hasil', 'negatif', 'pemeriksan', 'rapid', 'test', 'antigen', 'pcr', 'syarat', 'wajib', 'jalan', 'informasi', 'lengkap', 'kait', 'syarat', 'sila', 'cek', 'taut', 'terima', 'kasih']
2022-10-10 13:04:00;MinatozakiSkies;"Baru inget masih punya bumbu balado apa aku bikin telur udang balado ya berhubung wfh lagi alias tai bgt napa harus antigen pas dikantor dirumah kek asu??
";bumbu balado bikin telur udang balado hubung wfh alias tahi banget antigen pas kantor rumah kayak asu;['bumbu', 'balado', 'bikin', 'telur', 'udang', 'balado', 'hubung', 'wfh', 'alias', 'tahi', 'banget', 'antigen', 'pas', 'kantor', 'rumah', 'kayak', 'asu']
2022-10-10 12:54:00;rachmanfi;Gaenak tenggorokan, bingung juga tbtb lemes, geuwat antigen, negatif, cenghar deui nuhun mylab tos jajan abi saharga sop buntut ð;gaenak tenggorok bingung tbtb lemes geuwat antigen negatif cenghar deui nuhun mylab tos jajan abi saharga sop buntut;['gaenak', 'tenggorok', 'bingung', 'tbtb', 'lemes', 'geuwat', 'antigen', 'negatif', 'cenghar', 'deui', 'nuhun', 'mylab', 'tos', 'jajan', 'abi', 'saharga', 'sop', 'buntut']
2022-10-10 12:51:00;haepymi;mending antigen di rumah aja lah anjirr;mending antigen rumah anjir;['mending', 'antigen', 'rumah', 'anjir']
2022-10-15 23:53:00;pijatinf;https://t.co/gEMk2N3zm5 https://t.co/lhEmhYg8Wf Cocok untuk lokasi rapid antigen terdekat;cocok lokasi rapid antigen;['cocok', 'lokasi', 'rapid', 'antigen']
2022-10-15 18:28:00;Hangyulpadamu;"Ini aku tengah malem alhamdulillah udah turun kak demamnya. Senin besok tak coba ke klinik di kantor buat antigen kalo misal masih demam lagi
";malam alhamdulillah turun kak demam senin besok coba klinik kantor antigen kalo demam;['malam', 'alhamdulillah', 'turun', 'kak', 'demam', 'senin', 'besok', 'coba', 'klinik', 'kantor', 'antigen', 'kalo', 'demam']
2022-10-15 17:35:00;Ditya_Indra;"Saking parnonya gua. Asal badan ngerasa greges greges langsung antigen ?? alhamdulillahnya selalu negatip. Ya gimana dong. Opertingking duluan aing
";saking parnonya gua badan greges greges langsung antigen alhamdulillah negatip opertingking duluan aing;['saking', 'parnonya', 'gua', 'badan', 'greges', 'greges', 'langsung', 'antigen', 'alhamdulillah', 'negatip', 'opertingking', 'duluan', 'aing']
2022-10-15 17:24:00;flamedelaflame;@whereisdynette antigen mandiri sih negatif wkwkw belom sempet pcr ke lab;antigen mandiri sih negatif wkwkw pcr lab;['antigen', 'mandiri', 'sih', 'negatif', 'wkwkw', 'pcr', 'lab']
2022-10-15 17:17:00;Suratdokter2022;"Ready guys, baru buka dm ternyata banyak yg request, kalau mau order langsung ke wa aja ya 085760403964 
Ig :â¦ https://t.co/NWUjmUBqlA";ready guys buka nyata request order langsung;['ready', 'guys', 'buka', 'nyata', 'request', 'order', 'langsung']
2022-10-15 16:39:00;aguz_mo;"RT @vctrkmng: ""Maaf tapi semua yang mau menginap di sini harus menunjukkan hasil tes rapid antigen. Apalagi kastamer dari luar kota. Maaf.""â¦";maf inap hasil tes rapid antigen kastamer kota maf;['maf', 'inap', 'hasil', 'tes', 'rapid', 'antigen', 'kastamer', 'kota', 'maf']
2022-10-15 16:37:00;flamedelaflame;@_devalo w maren antigen negatif tapi beso mau cek lagi;maren antigen negatif beso cek;['maren', 'antigen', 'negatif', 'beso', 'cek']
2022-10-15 15:32:00;ratubinjay;udah lama gak sakit yang sampe bikin harus Antigen segala:â) https://t.co/EoMnmtxLEx;sakit bikin antigen;['sakit', 'bikin', 'antigen']
2022-10-15 15:22:00;yymirr;Pada antigen. [Stress];antigen stres;['antigen', 'stres']
2022-10-15 14:50:00;bwifess;Bwi rek mau naik kereta pandan wangi kalau masih vaksin ke dua apa perlu antigen ???;bwi rek kereta pandan wangi vaksin antigen;['bwi', 'rek', 'kereta', 'pandan', 'wangi', 'vaksin', 'antigen']
2022-10-15 13:50:00;cryptohoror;" nenek saya peserta BPJS dan masuk UGD, terus dicek antigen sebagai observasi awal. Namun untuk antigen sendiri ternyata tidak dicover BPJS, apakah memang demikian, bahwa khusus antigen dibebankan secara pembayaran mandiri?
";nenek bpjs masuk ugd cek antigen observasi antigen nyata dicover bpjs khusus antigen beban bayar mandiri;['nenek', 'bpjs', 'masuk', 'ugd', 'cek', 'antigen', 'observasi', 'antigen', 'nyata', 'dicover', 'bpjs', 'khusus', 'antigen', 'beban', 'bayar', 'mandiri']
2022-10-15 13:48:00;Nadia19th;anjirrr gue kok baru tauu udah ga ada antigen????;anjir gue tau antigen;['anjir', 'gue', 'tau', 'antigen']
2022-10-15 13:24:00;wirakid;"Ini ga dicek antigen/antibodi terhadap hantaan virus kah? Siapa tahu 

@KemenkesRI
 https://t.co/QuuTRcuB7X";cek antigen antibodi hadap hantan virus;['cek', 'antigen', 'antibodi', 'hadap', 'hantan', 'virus']
2022-10-15 12:33:00;justghea;Udah antigen juga dan negative hasilnya;antigen negative hasil;['antigen', 'negative', 'hasil']
2022-10-15 12:27:00;convomf;"?? Paling mau tanya aja sih
""Guys mau nanya deh, disini ada yang baru baru aja naik kapal ga ya? Skrg kalo belum booster harus antigen ga ya? Atau udh bebas ga ditanyain? ""
";sih guys deh kapal kalo booster antigen bebas ditanyain;['sih', 'guys', 'deh', 'kapal', 'kalo', 'booster', 'antigen', 'bebas', 'ditanyain']
2022-10-15 12:05:00;KAI121;"Selamat malam. Karena syarat RT-PCR dan Antigen dihapuskan untuk aturan naik Kereta Api Antar Kota/Jarak Jauh mulai 30 Agustus 2022. Bagi calon penumpang mulai usia 18 tahun ke atas wajib telah mendapatkan vaksinasi dosis ketiga (booster) |1
";selamat malam syarat pcr antigen hapus atur kereta api kota jarak agustus calon tumpang usia wajib vaksinasi dosis booster;['selamat', 'malam', 'syarat', 'pcr', 'antigen', 'hapus', 'atur', 'kereta', 'api', 'kota', 'jarak', 'agustus', 'calon', 'tumpang', 'usia', 'wajib', 'vaksinasi', 'dosis', 'booster']
2022-10-15 10:52:00;UGM_FESS;klinik/tempat buat swab antigen yang buka hari minggu kalo bisa deket ugm di mana ya? agak jauh juga gapapa, tia ugm_fess;klinik swab antigen buka minggu kalo ugm gapapa tia ugm fess;['klinik', 'swab', 'antigen', 'buka', 'minggu', 'kalo', 'ugm', 'gapapa', 'tia', 'ugm', 'fess']
2022-10-15 10:42:00;jogmfs;jog swab antigen deket ugm yg hari minggu buka di mana ya?;jog swab antigen ugm minggu buka;['jog', 'swab', 'antigen', 'ugm', 'minggu', 'buka']
2022-10-15 09:19:00;arramia;@dinagustavsson Bandar antigen wal pcr masih santuy ya ka;bandar antigen wal pcr santuy;['bandar', 'antigen', 'wal', 'pcr', 'santuy']
2022-10-15 08:54:00;Flower82856120;"mmbesar saya kira bisa dapat kebijakan tapi ttp ga bisa , Untuk swab antigen pun ttp di tolak .. malah di alihkan untuk naik kendaraan lain ?? berharap peraturan sprti ini segera berlalu ya , lelah rasanya seharian montang manting tlf sana sini cari vaksin boster  ga dapat??
";mmbesar bijak swab antigen tolak alih kendaran harap atur lelah montang manting tlf cari vaksin boster;['mmbesar', 'bijak', 'swab', 'antigen', 'tolak', 'alih', 'kendaran', 'harap', 'atur', 'lelah', 'montang', 'manting', 'tlf', 'cari', 'vaksin', 'boster']
2022-10-15 08:50:00;babbybin;Tes antigen pcr swab gt bisa jdi sehari gak ya?;tes antigen pcr swab;['tes', 'antigen', 'pcr', 'swab']
2022-10-15 08:47:00;sylvkartika;@_wafflepancake Hahahaha gw pas travel temen gw belom 10 days pos tapi dah antigen neg gw pake masker tidur ð¤£ð¤£;hahahaha pas travel teman days pos deh antigen neg pakai masker tidur;['hahahaha', 'pas', 'travel', 'teman', 'days', 'pos', 'deh', 'antigen', 'neg', 'pakai', 'masker', 'tidur']
2022-10-15 08:26:00;MoiIsmiy;Pertama tes antigen, buat ikut event youtube di Semarang https://t.co/aFQDs9AK6R;tes antigen event youtube semarang;['tes', 'antigen', 'event', 'youtube', 'semarang']
2022-10-15 08:22:00;FRDSPT;Barang mau diambil aja harus antigen rs aneh bgt;barang ambil antigen aneh banget;['barang', 'ambil', 'antigen', 'aneh', 'banget']
2022-10-15 07:53:00;pijatinf;https://t.co/gEMk2N3zm5 https://t.co/lhEmhYg8Wf Cocok untuk lokasi rapid test antigen terdekat;cocok lokasi rapid test antigen;['cocok', 'lokasi', 'rapid', 'test', 'antigen']
2022-10-15 07:39:00;emulelee;"batuk udh seminggu gk kelar2 ampun. siang malam susah tidur. ke dokter udh minum obat udh. penasaran takut covid ternyata pas antigen negatif. lalu knp batuknya gue ini????
";batuk minggu kelar ampun siang malam susah tidur dokter minum obat penasaran takut covid nyata pas antigen negatif batuk gue;['batuk', 'minggu', 'kelar', 'ampun', 'siang', 'malam', 'susah', 'tidur', 'dokter', 'minum', 'obat', 'penasaran', 'takut', 'covid', 'nyata', 'pas', 'antigen', 'negatif', 'batuk', 'gue']
2022-10-15 06:58:00;junojinhyung;mau tanya, emg test antigen smpe 100k ya?;test antigen;['test', 'antigen']
2022-10-15 05:48:00;kakeanekowe;@edward_randy Biasanya reaktif kaya tes antigen;reaktif kayak tes antigen;['reaktif', 'kayak', 'tes', 'antigen']
2022-10-15 04:41:00;sfshaechan;Anjirr tekor gua antigen udah 4x gr2 kerjað©;anjir tekor gua antigen kerja;['anjir', 'tekor', 'gua', 'antigen', 'kerja']
2022-10-15 04:39:00;KAI121;@Windimbull Selamat siang. Mohon maaf, hasil negatif rapid test antigen/RT-PCR saat ini tidak berlaku sebagai syarat perjalanan KA. |1;selamat siang mohon maf hasil negatif rapid test antigen pcr sat laku syarat jalan;['selamat', 'siang', 'mohon', 'maf', 'hasil', 'negatif', 'rapid', 'test', 'antigen', 'pcr', 'sat', 'laku', 'syarat', 'jalan']
2022-10-15 04:38:00;datmyboo;Krn sering bolak balik antigen jd ga berasa lagi klo di colok2 ð¤£ð­ malah sakitan idung gw pas flu;bolak antigen asa kalo colok sakit hidung pas flu;['bolak', 'antigen', 'asa', 'kalo', 'colok', 'sakit', 'hidung', 'pas', 'flu']
2022-10-15 04:35:00;Windimbull;@KAI121 siang min, mau tanya. ini untuk perjalanan kereta jarak jauh jika belum booster apakah harus antigen? Terima kasih;siang min jalan kereta jarak booster antigen terima kasih;['siang', 'min', 'jalan', 'kereta', 'jarak', 'booster', 'antigen', 'terima', 'kasih']
2022-10-15 04:21:00;tyroses1;@KemenkesRI min kalau stok vaksin pada kosong bagaimana bisa naik kai atau pesawat? Tolong aturannya bisa dipermudah boleh tes antigen gitu;min stok vaksin kosong kai pesawat atur mudah tes antigen;['min', 'stok', 'vaksin', 'kosong', 'kai', 'pesawat', 'atur', 'mudah', 'tes', 'antigen']
2022-10-15 03:53:00;KAI121;"Selamat pagi Kak. Mohon maaf, saat ini penumpang berusia 18 tahun ke atas apabila ingin keberangkatan dengan KA Jarak Jauh wajib sudah vaksinasi dosis ketiga (booster) dan tidak perlu menunjukkan surat keterangan hasil negatif RT-PCR/Rapid Test Antigen. |1
";selamat pagi kak mohon maf sat tumpang usia berangkat jarak wajib vaksinasi dosis booster surat terang hasil negatif pcr rapid test antigen;['selamat', 'pagi', 'kak', 'mohon', 'maf', 'sat', 'tumpang', 'usia', 'berangkat', 'jarak', 'wajib', 'vaksinasi', 'dosis', 'booster', 'surat', 'terang', 'hasil', 'negatif', 'pcr', 'rapid', 'test', 'antigen']
2022-10-15 03:35:00;KAI121;"Selamat pagi Kak. Bila penumpang berusia 18 tahun ke atas apabila ingin keberangkatan dengan KA Jarak Jauh wajib sudah vaksinasi dosis ketiga (booster) dan tidak perlu menunjukkan surat keterangan hasil negatif RT-PCR/Rapid Test Antigen. |1
";selamat pagi kak tumpang usia berangkat jarak wajib vaksinasi dosis booster surat terang hasil negatif pcr rapid test antigen;['selamat', 'pagi', 'kak', 'tumpang', 'usia', 'berangkat', 'jarak', 'wajib', 'vaksinasi', 'dosis', 'booster', 'surat', 'terang', 'hasil', 'negatif', 'pcr', 'rapid', 'test', 'antigen']
2022-10-15 02:59:00;KAI121;"telah mendapatkan vaksinasi dosis ketiga (booster). Namun tidak wajib menunjukan hasil negatif tes RT-PCR/Antigen. Info lengkap syarat perjalanan KA dapat dilihat melalui link berikut http://bit.ly/sknaikkereta. Trims. |2
";vaksinasi dosis booster wajib hasil negatif tes pcr antigen info lengkap syarat jalan lihat link terima kasih;['vaksinasi', 'dosis', 'booster', 'wajib', 'hasil', 'negatif', 'tes', 'pcr', 'antigen', 'info', 'lengkap', 'syarat', 'jalan', 'lihat', 'link', 'terima', 'kasih']
2022-10-15 02:59:00;KAI121;"Selamat pagi Kak. Mohon maaf, saat ini layanan rapid test antigen di stasiun ditutup sementara. Sebagai informasi, saat ini bila melakukan perjalanan dengan KA Antar Kota maka calon penumpang usia 18 tahun atau lebih |1
";selamat pagi kak mohon maf sat layan rapid test antigen stasiun tutup informasi sat laku jalan kota calon tumpang usia;['selamat', 'pagi', 'kak', 'mohon', 'maf', 'sat', 'layan', 'rapid', 'test', 'antigen', 'stasiun', 'tutup', 'informasi', 'sat', 'laku', 'jalan', 'kota', 'calon', 'tumpang', 'usia']
2022-10-15 02:51:00;infomalang;RT @tantyminam: @infomalang lur tolong info swab antigen yg buka hari minggu dimana ya? suwun ð;lur info swab antigen buka minggu suwun;['lur', 'info', 'swab', 'antigen', 'buka', 'minggu', 'suwun']
2022-10-15 02:47:00;cigarreftersex;@KAI121 bangg, pengadaan tes antigen di stasiun masih ada gak yaa??;bang kad tes antigen stasiun;['bang', 'kad', 'tes', 'antigen', 'stasiun']
2022-10-15 02:42:00;Potattore;Beneran tiap hari antigen :)) idung kebas tapi alhamdulilah negatif semoga negatif terus ðððð;antigen hidung kebas alhamdulilah negatif moga negatif;['antigen', 'hidung', 'kebas', 'alhamdulilah', 'negatif', 'moga', 'negatif']
2022-10-15 02:31:00;ABemates;"RT @uryummygirl: Hollaaaaa malam ini dan besok pagi aku avail Manado yaaa.ð
Padahal dulu rame bgt orang antigen sekarang sepi.ð https://t.câ¦";holla malam besok pagi avail manado rame banget orang antigen sepi;['holla', 'malam', 'besok', 'pagi', 'avail', 'manado', 'rame', 'banget', 'orang', 'antigen', 'sepi']
